street,R2,RMSE,MAE
AVENUE OF THE AMERICAS,0.18435819889284155,441.16851402420923,372.1458305761146
AVENUE V,0.010639532960373677,69.13907260726269,49.756060848878576
BAY PARKWAY,0.23711241449454878,213.5104470753732,171.0702555178556
BEACH 20 STREET,0.13820868288365096,158.0123713319603,133.04510759321843
BEACH CHANNEL DRIVE,0.14565138529353217,202.5557483767765,174.39526109362896
BEDFORD AVENUE,0.16556411730708898,240.03058168347448,170.7856742635452
BEDFORD PARK BOULEVARD,0.28235736857803195,83.427151067483,69.21376501307883
BELT PARKWAY,0.23410817608394507,1125.873376139712,967.7931665615702
BORDEN AVENUE BRIDGE,0.07905255231324826,207.6491926748099,176.14653685992377
BOSTON ROAD,0.0936228138084585,349.99471352216176,247.10555889068652
BROADWAY,0.16254972132670542,252.67930193767654,197.697072919307
BROADWAY BRIDGE,0.08308401061692783,433.3903314107829,371.8576467876892
BRONXWOOD AVENUE,0.5689116635225675,59.2394102935105,42.87125646810139
BROOKLYN QUEENS EXPRESSWAY,0.16672893552676216,963.3068936417586,785.190870079792
BRUCKNER BOULEVARD,0.10131105136507723,383.43469629832134,311.24984061204566
BUSHWICK AVENUE,0.40409674813539953,309.48983374575715,240.1257966020316
CENTRAL AVENUE,0.263259284830081,161.00658906285028,135.63700868779694
CENTRAL PARK SOUTH,0.2577527529765591,207.53923057376016,169.9374940853931
CENTRAL PARK WEST,0.2881881932599226,199.1170280147234,158.7714380058687
CHRYSTIE STREET,0.19416501798532848,180.07765338074788,152.45341511712974
CHURCH AVENUE,0.21683081598932963,101.70702576571223,81.30560585155351
COLUMBIA STREET,0.26061596954368416,114.76736540105688,92.37817603350699
COLUMBUS AVENUE,0.3429889801996997,296.06938761380235,247.55963994197162
COOPER AVENUE,0.33874406681779,152.33428684146705,117.20372750733377
CORTELYOU ROAD,0.33175266666052705,82.89761413806181,67.00418924993383
CRESCENT STREET,0.1638488615447281,155.23158529549602,126.00124406601643
CROPSEY AVENUE,0.16351607115836697,302.9296889064795,240.21706841713842
CROPSEY AVENUE BRIDGE,0.21422389696674926,315.2210862037328,273.1122498061845
CROSS BAY BOULEVARD,0.21157495867246934,266.6389703315191,214.70678080079261
DEKALB AVENUE,0.3334993024306441,54.41059400274098,44.633545995641285
DYCKMAN STREET,0.38040594288954455,92.18629129957333,78.51362067301746
EAST 138 STREET,0.1629224968387616,238.61589108053332,183.59567498596368
EAST 149 STREET,0.2247084845386299,177.48229802235673,147.23992117765835
EAST 161 STREET,0.304346846028247,128.96735429323277,97.70281977256384
EAST 163 STREET,0.34693290289969037,163.43823402897692,128.59475763905925
EAST 174 ST BRIDGE,0.19255098574294294,192.31180046096466,151.9495254520253
EAST FORDHAM ROAD,0.28982920737666085,585.9249245978702,467.96818879739186
EAST GUN HILL ROAD,0.5394586524071197,246.31863176009563,189.89629488704358
EAST TREMONT AVENUE,0.08986824870851873,218.0223949523429,182.35400461906607
EMMONS AVENUE,0.2832079936887282,290.3493186161254,230.3422987834886
EXTERIOR STREET,0.6467344111313277,765.2018368111956,609.3455388139939
F D R DRIVE,0.2517709493430923,1021.4368270396238,832.433303975054
FLATBUSH AVENUE,0.42163204683111977,231.47647207553845,187.96566187784688
FLATLANDS AVENUE,0.32935593971444665,245.48616207650207,209.02376306335728
FLUSHING AVENUE,0.23214328243993965,176.32663441094633,136.01460042490427
FREDERICK DOUGLASS BOULEVARD,0.20796649503959908,115.4876044654456,90.62925986945109
FRESH KILLS BRIDGE,0.11033763256447571,749.9843016636247,646.380394049822
FRESH POND ROAD,0.2463228937868598,85.40542742666165,70.7383550413157
FT HAMILTON PARKWAY,0.2682050732303418,178.9388862067319,145.75309752185876
FULTON STREET,0.18368684442917382,110.35748526579994,88.86214583593303
FURMAN STREET,0.13012686309588006,103.86304353815608,91.4685631988365
GRAND CONCOURSE,0.14243942946356647,204.80323601744215,155.98642643010118
GRAND STREET BRIDGE,0.1607227526715176,151.87828958439312,119.40587867438079
GREENPOINT AVENUE,0.19663847525678313,213.1486734172347,183.17110559152442
HAMILTON AVENUE BRIDGE,-0.018790974633850377,1658.4818031392608,1455.6817897345088
HICKS STREET,0.36108821314444917,245.91689975177297,185.61494283069214
HILLSIDE AVENUE,0.1800730379123,413.1306255627412,304.7133182440623
HOLLIS COURT BOULEVARD,0.06643976205606728,146.33965506939722,125.29281120534257
HOOK CREEK BRIDGE,0.23517611838066876,608.6363981004971,538.7621803061259
HUGUENOT AVENUE,0.18816750590445186,130.40055312670282,108.88855848760517
HUNTS POINT AVENUE,0.15987917208012725,184.30340990934408,154.29115217444192
HYLAN BOULEVARD,0.1594315904710506,376.8944564207773,296.4984588417201
JACKIE ROBINSON PARKWAY,0.23930603678225137,737.9816265759083,607.7877705110906
JACKSON AVENUE,0.5806052309775411,107.21368808654736,70.27935337156683
JAMAICA AVENUE,0.20077681781198808,202.1074002771286,148.2843478450393
JEROME AVENUE,0.16540631043930087,151.3156618699287,114.70697371794745
JJ BYRNE MEMORIAL BRIDGE,0.11636630751975563,445.2160670652853,362.9036024184172
JUNCTION BOULEVARD,0.29403542456312315,136.28805080350776,110.34198954837221
KINGS HIGHWAY,0.14031911808061315,181.92328087057365,136.1225343656428
KISSENA BOULEVARD,0.1668130632170688,185.17753682554678,153.8837194697754
LAFAYETTE AVENUE,0.11835460494267369,168.01962380996602,142.76541733604355
LAFAYETTE STREET,0.25276407380741084,163.41508477041168,127.89163169645337
LEXINGTON AVENUE,0.3745526064028999,261.39066513209326,203.77107070826992
LIBERTY AVENUE,0.27022515720637275,194.72670930267603,144.20604607506743
LINDEN BOULEVARD,0.12034202955303952,271.82927764084764,195.5300444713924
LONG ISLAND EXPRESSWAY,0.10084747398928529,1659.2234465272418,1374.5483249358435
LONGWOOD AVENUE,0.10712826826898403,114.8589336598921,89.77469015712208
MADISON AVENUE,0.2701658393282057,339.19155016561365,271.7824851586797
MADISON AVENUE BRIDGE,0.20115095026909702,345.172184777898,275.5595533809515
MADISON STREET,0.2096603968770644,95.35263880337631,78.14187504015841
MAIN STREET,0.24601193415368117,257.1943132802107,195.33521644993468
MAJOR DEEGAN EXPRESSWAY,0.21097739279268957,988.7161181912229,787.2309582471859
MANHATTAN AVENUE,0.24331384259625477,49.00324296856072,40.824578794266046
MANHATTAN BRIDGE,-0.003164575250310664,336.2110618229334,280.86666430395167
MANOR ROAD,0.17670622977502992,138.84033738411406,115.97404437111236
MARATHON PARKWAY,0.06494730148262029,82.52672971487836,67.47901980870947
MARTLING AVENUE,0.14176422008515632,298.49836918283364,239.7694020883253
MEEKER AVENUE,0.32102632968678324,253.03056169667386,206.75073343461503
MERRICK BOULEVARD,0.21228550363389898,275.9494444812956,222.53100079134296
METROPOLITAN AVENUE,0.21079225930972345,183.99182249883094,147.22771837105145
MORNINGSIDE DRIVE,0.3374636344985712,28.733534407647813,22.91094858516189
MYRTLE AVENUE,0.2063672310694532,102.42356239548762,82.37364845708105
NEPTUNE AVENUE,0.1419496620714764,213.1961698871137,169.0085367912034
NEW YORK AVENUE,0.2334412825579414,97.3797867345828,75.3887450632916
NORTH CHANNEL BRIDGE,0.237674148279726,275.81196966270846,224.85666603790582
NORTH CONDUIT AVENUE,0.2003780170244963,453.04957415134015,364.18744527950224
NORTHERN BLVD,0.2369157040058666,241.69226633296708,196.30015185935503
NORTHERN BOULEVARD,0.18845785488800693,389.33385919976917,310.39639617404214
OCEAN AVENUE,0.20715227270592995,252.08743367895994,196.31554973257883
OCEAN PARKWAY,0.2159608985242405,419.2398817012911,312.6087531888173
OCEAN TERRACE,0.13946047348389612,113.66447074552535,86.75679329266224
PARK AVENUE,0.2956945055836214,288.5935759995313,221.32951525764398
PARK ROW,0.47374064362467927,107.111888235538,90.00247746848709
PARKSIDE AVENUE,-0.054400283354661294,283.56897630987066,230.03802178603084
PARSONS BOULEVARD,0.23228620618761364,128.60066925203557,103.15285208797975
PELHAM BRIDGE,0.31525984387332895,274.5602343333754,219.1047725876415
PELHAM PARKWAY,0.2197565729419816,347.08026894058065,286.00937377777257
PELHAM PARKWAY SOUTH,0.3138648955593534,117.92094387161904,98.68655060380293
PENNSYLVANIA AVENUE,0.1612492234430093,251.72665533731933,203.16112374159516
PROSPECT AVENUE,0.0996412242653163,156.00020109168338,94.46492586278237
PULASKI BRIDGE,0.19302794498270615,351.68120209466235,288.4672006479817
QUEENS BLVD,0.4019761626445718,281.50369827898373,202.91424202506772
QUEENS BOULEVARD,0.14052886313581847,447.42222823485656,310.5735530836885
RALPH AVENUE,0.16832714690614947,212.69453454237248,181.90069843348044
RANDALL AVENUE,0.0035940116756547624,670.1980878786032,515.0415941397247
REMSEN AVENUE,0.33273394774591836,108.49391216443308,87.80447959899254
RICHMOND AVENUE,0.14805754424845952,625.7051580518305,525.0060871998194
RICHMOND ROAD,0.14167621378155926,283.77522729107204,225.5481145309907
RIKERS ISLAND BRIDGE,0.14171537363732156,184.09230456449984,134.52260296706248
RIVER AVENUE,0.18975013326076617,87.0889566544772,68.71086965782791
ROCKAWAY BEACH BOULEVARD,0.16965821921484292,133.06409089184123,104.26611870119751
ROCKAWAY BOULEVARD,0.04770439376101587,647.3436182777543,469.3536544578171
ROCKLAND AVENUE,0.13594558230666187,207.40355181400912,169.00994913576034
ROOSEVELT AVENUE,0.4328076056304637,132.21053269313705,94.88057121189652
ROOSEVELT AVENUE BRIDGE,0.10654406735517907,177.64048489731076,146.35205581719933
SEAGIRT BOULEVARD,0.1802579596607553,283.3626021054651,228.31149322014343
SEDGWICK AVENUE,0.23536682182967072,129.52894630638008,97.00220479855153
SMITH STREET,0.19807398912322183,118.16676859455839,98.94940657328907
SOUTH CONDUIT AVENUE,0.25786803017916793,630.4576668344952,508.41080018037144
SOUTHERN BLVD,0.2427840999559132,76.35186024007514,61.9072206913536
SOUTHERN BOULEVARD,0.07688196231609623,330.45451678830545,225.03748784076822
STATE STREET,0.31411448369465655,128.87612392416662,102.0622398396051
STEINWAY STREET,0.15445948007823262,95.94621606113627,79.9461483677234
SUNRISE HIGHWAY,0.3011181221989847,578.2802516864049,480.4822365409528
SURF AVENUE,0.21943573349672285,137.5840188654595,116.08204658908956
SUTTER AVENUE,0.34969818871846237,102.48911044799041,80.46647702282819
TODT HILL ROAD,0.17956914345234143,189.1721394162618,167.21937693491176
TOMPKINS AVENUE,0.3139512831557828,235.74674816283445,186.12648116954074
UNION TURNPIKE,0.14509560152746204,303.8946042140803,226.44459855207822
UTOPIA PARKWAY,0.15041226340607483,160.93570428178495,131.71458813577368
VAN CORTLANDT PARK EAST,0.24498031854225377,75.14759413127098,62.299353597030496
VERNON BOULEVARD,0.24228076798332288,115.00460882762479,97.05960880406808
VICTORY BOULEVARD,0.20537290363933447,315.02160775517984,237.8610431743421
WADSWORTH AVENUE,0.29230732681315885,55.411557760477244,37.9567936844581
WASHINGTON AVENUE,0.1728132029513768,156.58656682605508,117.61120076612207
WEBSTER AVENUE,0.18870967759660506,176.45968158837772,146.19983200000732
WEST 125 STREET,0.40866672025816886,107.54182495122404,89.10596412521818
WEST 165 STREET,0.16410952361783981,237.56667781944185,176.56060273271788
WEST 29 STREET,0.1535565554991427,112.20189386253938,87.32126069605295
WEST 42 STREET,0.22542760071716716,163.71876117782531,134.45868498423474
WEST 53 STREET,0.04430481293811306,139.97435402265043,109.63595461774369
WEST END AVENUE,0.2554895126950917,155.7232460126953,128.04393866183125
WESTCHESTER AVENUE,0.23026059857395376,175.25301683288626,148.53431808121462
WESTCHESTER AVENUE BRIDGE,0.2799998053585816,219.23042042338938,177.118558980924
WHITE PLAINS ROAD,0.27483130694676594,107.59736584644551,90.07696150686789
WOODHAVEN BOULEVARD,0.08855688411825302,474.44334520737306,387.0003675150586
YORK AVENUE,0.1970562712047681,231.9217289740743,178.9553033303418
