street,R2,RMSE,MAE
LAFAYETTE AVENUE,0.11889286736977522,167.96832628213141,142.6847228566018
LAFAYETTE STREET,0.25276407380741084,163.41508477041168,127.89163169645337
LEXINGTON AVENUE,0.15948308851311277,303.01763783651194,241.59770806471212
LIBERTY AVENUE,0.09495359547109161,216.85353415368215,160.0920506473405
LINDEN BOULEVARD,0.12050512524511903,271.8040768009625,195.6372820404971
LONG ISLAND EXPRESSWAY,0.10084747398928529,1659.2234465272418,1374.5483249358435
LONGWOOD AVENUE,0.10712826826898403,114.8589336598921,89.77469015712208
MADISON AVENUE,0.2680070029783962,339.6928409961846,272.4472974872538
MADISON AVENUE BRIDGE,0.20115095026909702,345.172184777898,275.5595533809515
MADISON STREET,0.2096603968770644,95.35263880337631,78.14187504015841
MAIN STREET,0.15368619784762638,272.4864040992999,204.6133208707239
MAJOR DEEGAN EXPRESSWAY,0.21097739279268957,988.7161181912229,787.2309582471859
MANHATTAN AVENUE,0.24331384259625477,49.00324296856072,40.824578794266046
MANHATTAN BRIDGE,-0.003164575250310664,336.2110618229334,280.86666430395167
MANOR ROAD,0.14506511225204122,141.4831647494333,116.27934942251251
MARATHON PARKWAY,0.06494730148262029,82.52672971487836,67.47901980870947
MARTLING AVENUE,0.14176422008515632,298.49836918283364,239.7694020883253
MEEKER AVENUE,0.1554370818459917,282.20357912639207,213.38525051496038
MERRICK BOULEVARD,0.21228550363389898,275.9494444812956,222.53100079134296
METROPOLITAN AVENUE,0.2085032028110333,184.25845871106296,147.9142519925855
MORNINGSIDE DRIVE,0.3374636344985712,28.733534407647813,22.91094858516189
MYRTLE AVENUE,0.20032387763670279,102.81279021057621,82.3561281100728
NEPTUNE AVENUE,0.1419496620714764,213.1961698871137,169.0085367912034
NEW YORK AVENUE,0.2334412825579414,97.3797867345828,75.3887450632916
NORTH CHANNEL BRIDGE,0.237674148279726,275.81196966270846,224.85666603790582
NORTH CONDUIT AVENUE,0.2003780170244963,453.04957415134015,364.18744527950224
NORTHERN BLVD,0.2369157040058666,241.69226633296708,196.30015185935503
NORTHERN BOULEVARD,0.18845785488800693,389.33385919976917,310.39639617404214
OCEAN AVENUE,0.20073549346183706,253.10549150560416,197.1853476139279
OCEAN PARKWAY,0.14967703177595015,436.6019626347363,332.5761140702071
OCEAN TERRACE,0.13946047348389612,113.66447074552535,86.75679329266224
PARK AVENUE,0.21225267438732698,305.2105841673858,229.53566941472684
PARK ROW,0.32025462156981355,121.73371955743168,101.16209969930463
PARKSIDE AVENUE,-0.11467556779521981,291.5615158192478,235.2937172737951
PARSONS BOULEVARD,0.22886252901079374,128.88710242405693,103.37888188370266
PELHAM BRIDGE,0.31525984387332895,274.5602343333754,219.1047725876415
PELHAM PARKWAY,0.2197565729419816,347.08026894058065,286.00937377777257
PELHAM PARKWAY SOUTH,0.28405417531324395,120.45538146744212,104.68531437600534
PENNSYLVANIA AVENUE,0.1612492234430093,251.72665533731933,203.16112374159516
PROSPECT AVENUE,0.0996412242653163,156.00020109168338,94.46492586278237
PULASKI BRIDGE,0.19302794498270615,351.68120209466235,288.4672006479817
QUEENS BLVD,0.08704122084745392,347.81670914673305,270.0774647166896
QUEENS BOULEVARD,0.14052886313581847,447.42222823485656,310.5735530836885
RALPH AVENUE,0.16829712537575947,212.69837340628698,182.1225389310391
RANDALL AVENUE,0.0035940116756547624,670.1980878786032,515.0415941397247
REMSEN AVENUE,0.33273394774591836,108.49391216443308,87.80447959899254
RICHMOND AVENUE,0.13208599958442946,631.5430373069028,534.4284871749751
RICHMOND ROAD,0.14167621378155926,283.77522729107204,225.5481145309907
RIKERS ISLAND BRIDGE,0.14171537363732156,184.09230456449984,134.52260296706248
RIVER AVENUE,0.18975013326076617,87.0889566544772,68.71086965782791
ROCKAWAY BEACH BOULEVARD,0.16975518407826085,133.0563212490267,104.25301045391988
ROCKAWAY BOULEVARD,0.0516944326527371,645.9860369551133,465.60591472541813
ROCKLAND AVENUE,0.13594558230666187,207.40355181400912,169.00994913576034
ROOSEVELT AVENUE,0.10016173276035978,166.526396715863,135.09681526037463
ROOSEVELT AVENUE BRIDGE,0.10654406735517907,177.64048489731076,146.35205581719933
SEAGIRT BOULEVARD,0.1802579596607553,283.3626021054651,228.31149322014343
SEDGWICK AVENUE,0.1765401130904386,134.4192560689987,104.96247708699842
SMITH STREET,0.19681551454538238,118.25945269183057,98.99268632831087
SOUTH CONDUIT AVENUE,0.25786803017916793,630.4576668344952,508.41080018037144
SOUTHERN BLVD,0.2427840999559132,76.35186024007514,61.9072206913536
SOUTHERN BOULEVARD,0.07688196231609623,330.45451678830545,225.03748784076822
STATE STREET,0.14335952295981036,144.02767346743113,115.67273151122059
STEINWAY STREET,0.15668755997042527,95.81971895929371,79.93891616261705
SUNRISE HIGHWAY,0.3011181221989847,578.2802516864049,480.4822365409528
SURF AVENUE,0.21943573349672285,137.5840188654595,116.08204658908956
SUTTER AVENUE,0.26339616848296254,109.07801565109234,85.36247668893995
TODT HILL ROAD,0.17956914345234143,189.1721394162618,167.21937693491176
TOMPKINS AVENUE,0.2114157012421506,252.75065839298168,188.45224142954666
UNION TURNPIKE,0.14519626643371708,303.87671190794083,226.48228018192322
UTOPIA PARKWAY,0.15041226340607483,160.93570428178495,131.71458813577368
VAN CORTLANDT PARK EAST,0.24498031854225377,75.14759413127098,62.299353597030496
VERNON BOULEVARD,0.24228076798332288,115.00460882762479,97.05960880406808
VICTORY BOULEVARD,0.09013629600753481,337.090744978146,240.7250293057215
WADSWORTH AVENUE,0.24865195305426235,57.09506749751615,39.740785306396376
WASHINGTON AVENUE,0.1728132029513768,156.58656682605508,117.61120076612207
WEBSTER AVENUE,0.1835449182351907,177.02047092222196,147.0304578669072
WEST 125 STREET,0.40866672025816886,107.54182495122404,89.10596412521818
WEST 165 STREET,0.16410952361783981,237.56667781944185,176.56060273271788
WEST 29 STREET,0.1535565554991427,112.20189386253938,87.32126069605295
WEST 42 STREET,0.14329495985125518,172.18015799639937,138.44129354325955
WEST 53 STREET,0.04430481293811306,139.97435402265043,109.63595461774369
WEST END AVENUE,0.24702032906785854,156.6064567445348,128.75520444911743
WESTCHESTER AVENUE,0.23026059857395376,175.25301683288626,148.53431808121462
WESTCHESTER AVENUE BRIDGE,0.2799998053585816,219.23042042338938,177.118558980924
WHITE PLAINS ROAD,0.2692184764355101,108.01296685275383,89.71888558698079
WOODHAVEN BOULEVARD,0.08855688411825302,474.44334520737306,387.0003675150586
YORK AVENUE,0.1970562712047681,231.9217289740743,178.9553033303418
